WKT,nama,deskripsi
"POLYGON ((106.8893912 -6.3014814, 106.8893912 -6.30162, 106.8893912 -6.301716, 106.8893912 -6.301828, 106.8893912 -6.3019453, 106.8893966 -6.3020626, 106.889402 -6.3021959, 106.889402 -6.3023079, 106.889402 -6.3024358, 106.889402 -6.3025585, 106.8894073 -6.3027024, 106.8895468 -6.3027024, 106.8897131 -6.3027078, 106.8898955 -6.3027131, 106.8900564 -6.3027131, 106.8901798 -6.3027131, 106.8903354 -6.3027078, 106.8904158 -6.3026758, 106.8904534 -6.3026171, 106.8904587 -6.3024838, 106.8903676 -6.3023452, 106.8903354 -6.3022492, 106.8903139 -6.3020839, 106.8903085 -6.30194, 106.8903461 -6.3018067, 106.8904105 -6.3016787, 106.8905178 -6.301652, 106.8904641 -6.3015187, 106.8903729 -6.3014601, 106.8902442 -6.3015027, 106.8900779 -6.3014921, 106.8898633 -6.3014974, 106.8897024 -6.3014921, 106.8895629 -6.3014921, 106.8894502 -6.3014921, 106.8893912 -6.3014814))",Taman Mini Indonesia,
