WKT,nama,deskripsi
"POLYGON ((106.8168781 -6.3068933, 106.8167064 -6.307917, 106.8160627 -6.3080024, 106.8158481 -6.3091541, 106.8157194 -6.3099645, 106.8161485 -6.310519, 106.8169639 -6.3106043, 106.8175647 -6.3103911, 106.8176506 -6.3116707, 106.8176077 -6.3131636, 106.8177364 -6.3141874, 106.8177364 -6.3148272, 106.8166206 -6.3151684, 106.8164489 -6.3157656, 106.8168781 -6.3162348, 106.8176077 -6.3162348, 106.8185947 -6.3164481, 106.8191097 -6.316832, 106.8196676 -6.3173865, 106.820483 -6.3173012, 106.8218563 -6.3175571, 106.8232296 -6.3175571, 106.8246029 -6.317813, 106.825032 -6.3160215, 106.8253324 -6.3138888, 106.8254183 -6.3126091, 106.8258045 -6.3110735, 106.8264482 -6.3115001, 106.8268774 -6.3097939, 106.8269203 -6.3086848, 106.8246887 -6.3085995, 106.824517 -6.3077038, 106.8246029 -6.3065521, 106.8230579 -6.3064668, 106.8221996 -6.306808, 106.8205259 -6.3065521, 106.8205688 -6.3060402, 106.8196247 -6.305699, 106.8183372 -6.3056136, 106.8176935 -6.3053151, 106.8176935 -6.3056136, 106.8170927 -6.3051871, 106.8162344 -6.3051018, 106.8162773 -6.3057416, 106.8164489 -6.3062961, 106.8168781 -6.3068933))",Kebun Binatang Ragunan,
