WKT,nama,deskripsi
"POLYGON ((110.0287463 -7.8937438, 110.0424792 -7.9005452, 110.1015307 -7.9291096, 110.1578356 -7.9522317, 110.2045275 -7.9835124, 110.2512194 -7.9998319, 110.2910449 -8.0161507, 110.3363635 -8.0283893, 110.3555895 -8.0569448, 110.3858019 -8.0719016, 110.4173876 -8.0841386, 110.4352404 -8.0977348, 110.4640795 -8.1086114, 110.4956652 -8.1167687, 110.5327441 -8.1262853, 110.5684496 -8.1358017, 110.5821826 -8.1439585, 110.6014086 -8.1453179, 110.6261279 -8.1589121, 110.6604601 -8.1711464, 110.6796862 -8.1847396, 110.7085253 -8.1874582, 110.7195117 -8.1996917, 110.7414843 -8.1956139, 110.7675768 -8.2010509, 110.796416 -8.1942547, 110.8348681 -8.2078471, 110.8348681 -8.1901768, 110.8266284 -8.1711464, 110.8183886 -8.1466773, 110.796416 -8.1629902, 110.7909228 -8.142599, 110.7854296 -8.1018136, 110.7744433 -8.0596642, 110.7565905 -8.031109, 110.763457 -7.9957521, 110.7703234 -7.9644722, 110.7716967 -7.9427109, 110.77307 -7.9073464, 110.7785632 -7.8855821, 110.782683 -7.8638166, 110.7895495 -7.8311663, 110.7744433 -7.8066769, 110.7648303 -7.8162007, 110.7552172 -7.8284453, 110.7387377 -7.8039557, 110.7140185 -7.7917104, 110.7057787 -7.8066769, 110.6783129 -7.8053163, 110.6700732 -7.7889892, 110.6590869 -7.8066769, 110.6481005 -7.7944316, 110.6329943 -7.799874, 110.6110217 -7.7957922, 110.6027819 -7.8053163, 110.5849291 -7.8053163, 110.5739428 -7.8053163, 110.5863024 -7.7944316, 110.5602099 -7.7794647, 110.5492236 -7.7903498, 110.536864 -7.799874, 110.5162646 -7.7726614, 110.4997851 -7.7672187, 110.4929186 -7.7468078, 110.4819323 -7.707344, 110.4750659 -7.6719595, 110.4723193 -7.6379332, 110.4654528 -7.5957368, 110.4627062 -7.5671498, 110.4421069 -7.5399223, 110.4009081 -7.5821242, 110.3706957 -7.6134326, 110.3322436 -7.6365721, 110.3034045 -7.6597104, 110.2855517 -7.6814864, 110.2718188 -7.7059831, 110.2608325 -7.692374, 110.2676989 -7.6787645, 110.2663256 -7.650183, 110.2553393 -7.6447387, 110.2429797 -7.650183, 110.2251269 -7.650183, 110.2059008 -7.6515441, 110.1894213 -7.6460998, 110.1674487 -7.6460998, 110.145476 -7.6474609, 110.1289965 -7.6583493, 110.1221301 -7.6746815, 110.1331164 -7.6950959, 110.1344897 -7.7114266, 110.1289965 -7.7386432, 110.1152636 -7.7753828, 110.0960375 -7.782186, 110.0877978 -7.8012346, 110.0658251 -7.8148402, 110.0575854 -7.8379687, 110.0465991 -7.8570147, 110.0465991 -7.8746995, 110.0287463 -7.8937438))",DIY Yogyakarta,
